Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Romania,ROU,Population growth (annual %),SP.POP.GROW,1,0.802690192,0.651595836,0.647377536,0.643086646,0.592612643,0.961514846,1.645428266,1.350447671,1.051581683,1.198522854,1.037389838,0.955222601,0.856637766,0.925588793,1.248292206,1.204587762,0.944235679,0.893984021,0.63132743,0.527314448,0.65434187,0.547287798,0.376306457,0.354279947,0.407515551,0.455749591,0.491803436,0.470502242,0.449148207,0.174176628,-0.868693831,-0.903462928,-0.136109142,-0.145379065,-0.202318796,-0.288129486,-0.287897952,-0.206980242,-0.156978616,-0.12944004,-1.395429986,-1.830654994,-0.721262297,-0.569786273,-0.617530957,-0.59240256,-1.477222982,-1.666382643,-0.833088755,-0.593959184,-0.491866213,-0.445177936,-0.371323063,-0.374575498,-0.470052228,-0.573660845,-0.585281876,-0.587536174,-0.597497124,1
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1,1.110601836,1.111455211,1.110532157,1.111100258,1.110725847,0.568815874,0.569499005,0.569376626,0.569238018,0.569083468,0.5742506,0.573246103,0.57450135,0.573468037,0.573923976,0.703185038,0.702683474,0.70288765,0.703053204,0.70965548,0.667503222,0.628287744,0.598250932,0.757352968,0.776688028,0.717573866,0.69738455,0.648303809,0.586603533,0.168018341,0.28668113,0.096978979,-0.053482028,-0.034267907,-0.021648763,-0.145451547,-0.165341654,-0.165486143,-0.309278192,-0.42061499,-0.424090525,-0.460024258,-0.453780668,-0.402681471,-0.381452795,-0.32744527,-0.171082033,-0.043949259,0.030107761,0.044895788,0.077981777,0.168305035,0.212950705,0.217641567,0.192558642,0.170244546,0.106871954,-0.013066892,-0.072234378,1
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,1,2.114806936,1.804995114,1.704489937,1.877151916,2.22728876,2.627732131,2.943183476,3.135118129,3.161917815,3.084347866,2.991022171,2.946897686,2.94531875,3.002653622,3.097585993,3.188319862,3.259015278,3.326981086,3.389831729,3.444730215,3.357127585,3.241717796,3.325439671,3.655163397,4.051232628,4.716439843,5.08637706,4.445556532,2.628646818,0.163354542,-2.852062922,-5.538714858,-6.766223086,-5.370069093,-1.694902847,2.981114124,6.546111035,8.117928251,7.44855608,5.604957424,3.680935197,2.352149019,1.532051953,1.431341925,1.822930211,2.271704584,2.516033988,2.668241259,2.67516791,2.588850081,2.498503397,2.459912832,2.451902154,2.485533644,2.542690207,2.602355764,2.63966475,2.644008891,2.607652645,1
Samoa,WSM,Population growth (annual %),SP.POP.GROW,1,3.149752527,3.222135766,3.215268361,3.115101139,2.965120817,2.80858264,2.646180452,2.436954332,2.167812159,1.867855707,1.569192379,1.2866198,1.058896982,0.892128621,0.770007485,0.663758586,0.560881863,0.496728027,0.487164338,0.506666375,0.565509374,0.615084529,0.620797372,0.564233235,0.464857778,0.345673502,0.261890175,0.255009585,0.348885036,0.531498466,0.730725406,0.906263506,0.979536348,0.938028932,0.802961084,0.651196988,0.526174397,0.447077783,0.444511885,0.485545238,0.536237229,0.577035646,0.608663868,0.621221183,0.634635709,0.63726807,0.644768878,0.666287719,0.703066087,0.75195021,0.814105584,0.859901676,0.857813872,0.785509787,0.669894192,0.526740178,0.419096403,0.397464519,0.491828867,1
San Marino,SMR,Population growth (annual %),SP.POP.GROW,1,2.590569891,2.605157925,2.574988934,2.486953917,2.392348002,2.286233188,2.147770619,1.952732772,1.641689148,1.277571175,0.870246362,0.540083097,0.368664012,0.499618679,0.845681708,1.262731615,1.551414516,1.764022709,1.752378502,1.559229448,1.415903721,1.241968386,1.181897554,1.114888466,1.098209375,1.081940578,1.074652668,1.092953714,1.123132901,1.284903581,1.379048303,1.469122645,1.547071691,1.468790556,1.343448666,1.241871077,1.173944637,1.041168913,1.129955525,1.161036354,1.266435134,1.296747769,1.36421031,1.314755817,1.318157216,1.274075245,1.214813394,1.226522475,1.247363112,1.331311467,1.373848926,1.392614169,1.385774906,1.206103077,0.978564136,0.694863225,0.497209807,0.337998424,0.22174597,1
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,1,0.46546351,-0.190578067,-0.38536292,0.071590877,0.952248058,1.969928283,2.777501051,3.196130448,3.152316155,2.797470808,2.363092115,2.057357649,1.944177426,2.101985046,2.417793835,2.77922513,3.029190485,3.054670791,2.841149519,2.465581556,2.041772898,1.726846904,1.588751822,1.729364563,2.016886415,2.359388569,2.59566306,2.711997254,2.64382464,2.453324135,2.278206881,2.125564748,1.975918488,1.844185932,1.724253284,1.603144126,1.502783828,1.473280083,1.519789373,1.63209054,1.73722302,1.8426131,1.992935141,2.184520968,2.400431442,2.637759345,2.816812807,2.857167858,2.74141365,2.523663955,2.27636955,2.080905702,1.935980106,1.877243676,1.875249494,1.88502548,1.882507166,1.884217354,1.890763323,1
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,1,3.186488861,3.354755396,3.463382,3.497592865,3.494487913,3.483913342,3.521800542,3.641972451,3.860711949,4.136282895,4.427910518,4.680756028,4.868654797,4.978475006,5.044047883,5.038806555,5.057358098,5.212214198,5.523903996,5.881318179,6.203970987,6.35949492,6.280385205,5.952894385,5.484683626,5.018464914,4.614910824,4.2316669,3.880026312,3.558284742,3.26576425,2.995327348,2.74289381,2.508191462,2.302839889,2.097397826,1.942243236,1.919720701,2.057327745,2.297383091,2.574033854,2.802785914,2.943308391,2.965968322,2.911888477,2.823882799,2.76284419,2.756786089,2.824933954,2.927617708,3.039332443,3.091355922,3.03136125,2.835954922,2.556784389,2.259766669,2.003600072,1.7988753,1.673111729,1
Senegal,SEN,Population growth (annual %),SP.POP.GROW,1,2.72328833,2.739675971,2.762017386,2.792208973,2.826441073,2.850924032,2.868205791,2.892864332,2.926753177,2.960186595,3.008539761,3.038312779,3.001918208,2.885868902,2.727804579,2.554041693,2.424912438,2.386930119,2.46407622,2.614846494,2.778073936,2.906510875,2.99761321,3.038190514,3.04214827,3.033806734,3.028205498,3.02081766,3.014652609,3.00484703,2.999727006,2.980102141,2.91894808,2.808315126,2.671640458,2.530347846,2.416645712,2.347649314,2.336141414,2.365148022,2.403785669,2.437102906,2.475669728,2.516259221,2.557495148,2.600244467,2.642725229,2.681436493,2.714923677,2.743232171,2.766679226,2.785660419,2.799058899,2.806700536,2.80841559,2.807361306,2.800658333,2.78193167,2.749747408,1
Serbia,SRB,Population growth (annual %),SP.POP.GROW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.065932619,0.126942858,0.666421572,0.689223724,0.457848715,-1.422967089,-0.09923146,-0.279907993,-0.379260986,-0.361977305,-0.319524801,-0.171946647,-0.09214695,-0.212738009,-0.233328452,-0.300431133,-0.393204593,-0.405458542,-0.425705552,-0.400994905,-0.402005901,-0.789468998,-0.485299545,-0.486591387,-0.469489291,-0.494772574,-0.523694463,-0.532191341,-0.546351969,-0.540353662,1
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,1,2.811425399,2.652834129,2.542224829,2.505103785,2.511270082,2.492878496,2.458292335,2.420821864,2.378879124,2.331063885,2.022322949,2.409711626,1.528531987,1.820147959,2.311817635,2.02350889,2.096732303,0.587401637,0.858731926,0.913088831,1.216078335,0.588566721,-0.121166946,0.592011152,0.81101698,0.623397692,4.245108175,0.373031455,0.597440909,0.490359666,1.331962012,0.458917818,2.083758339,2.665768473,1.47017209,1.467193026,1.173453648,1.95568619,1.964196367,0.892658567,0.087474518,3.057385326,-1.131516421,-0.370334935,0.463308214,2.080596735,0.510514983,2.236282715,0.392530948,2.792329069,-2.628656355,0.98098019,1.846876093,1.555395709,2.229795053,1.33763478,1.224033758,0.954291918,0.887925293,1
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,1,1.48726542,1.535781563,1.581883404,1.627084215,1.670509286,1.713905177,1.756985192,1.801864303,1.848454314,1.895633622,1.942223341,1.986340945,2.027455384,2.064125484,2.097807555,2.131699845,2.165393625,2.194041948,2.217399283,2.237963029,2.206872068,2.17201579,2.225701116,2.392873251,2.603723027,2.884791023,3.053954771,2.892043166,2.325847156,1.523622446,0.666744352,-0.021526188,-0.432585438,-0.444093682,-0.135086647,0.202144227,0.523476828,1.05962089,1.829455624,2.701472756,3.630497861,4.356605159,4.629680809,4.380948111,3.820687703,3.200538522,2.714402446,2.37522009,2.242996189,2.252551979,2.274655942,2.249914334,2.230392163,2.206884922,2.181626694,2.164441213,2.154231955,2.136648208,2.109075252,1
Singapore,SGP,Population growth (annual %),SP.POP.GROW,1,3.344793407,2.769104695,2.527495482,2.562973705,2.430051183,2.486193007,2.20867874,1.724526396,1.504529551,1.554898734,1.833787635,1.85220872,1.86869708,1.664142592,1.460269916,1.347723378,1.385723469,1.209700789,1.26239248,1.269234299,4.807689009,4.388593633,1.298744662,1.890221986,0.136645171,-0.094490557,1.503833058,2.537773867,2.935743735,3.889093607,2.845482865,3.004256395,2.529806747,3.136586932,3.037813485,4.064318468,3.357442195,3.397212277,0.799148451,1.732042233,2.697355843,0.912639806,-1.474532842,1.251916673,2.350511289,3.129389156,4.166002864,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,1
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.500610762,-1.834377687,0.265056848,0.576764882,2.233060387,3.177252874,1.597004887,1.294185282,1.100350126,0.451494681,0.803499822,-0.532990983,-1.840297302,3.540582819,5.523039526,2.902265834,2.980223174,2.903978461,1.502331373,0.196976476,0.194134259,1
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,1,2.992367593,1.103731257,1.028834086,1.052910536,1.003466098,0.926446929,0.850944297,0.773470987,0.770721176,0.433176524,0.422751142,0.855864874,0.970405427,1.032645526,1.049610388,1.057918406,1.05907444,1.019963776,0.993954932,0.82353269,0.726099437,0.774370072,0.726754862,0.68746266,0.67395444,0.619376645,0.556839233,0.530027872,0.481564765,0.439617095,0.077472437,0.032465115,0.381719887,0.39405443,0.292632207,0.211674396,0.184629991,0.134121598,0.102053161,-0.135376488,-0.183012271,-0.036352551,-0.065821507,-0.02036172,0.009809134,0.004597119,0.029178401,0.0857553,0.133257321,0.093191273,0.128936463,0.170183855,0.107458009,0.097045422,0.095033879,0.12892233,0.155178996,0.13850816,0.133971298,1
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,1,0.592102461,0.595289739,0.827298842,0.932146106,1.038996033,1.250067121,1.16824614,0.884959963,0.54575056,0.640755486,0.776389848,0.796321598,0.822072701,0.532626458,0.977621393,1.475912486,1.208328081,1.088885702,1.07078262,0.989248309,0.27396083,0.199273553,0.625521425,0.510213263,0.489804905,1.244921845,1.203935932,0.272022154,0.0578723,0.090624343,0.063438224,-0.146699403,-0.238300478,-0.115694093,0.0215615,-0.062536134,-0.134454343,-0.218117657,0.071430845,0.29607496,0.157498742,0.123915442,0.060296779,0.064066202,0.173208905,0.319114537,0.559207816,0.158140844,0.903875535,0.436079485,0.207732702,0.210024306,0.135726229,0.098351922,0.075190689,0.073197207,0.065159039,0.362584395,0.675280808,1
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,1,2.950549911,2.972404302,2.99221151,2.997965322,3.010150298,3.005910114,3.022150449,3.092408286,3.248609492,3.440735497,3.622812029,3.773542423,3.838962613,3.824317237,3.743948541,3.653696624,3.570120319,3.500008703,3.444484446,3.399638353,3.36211634,3.307538813,3.238567601,3.143057313,3.037301755,2.929115479,2.840176977,2.785128511,2.774965602,2.794351578,2.818192154,2.832197292,2.840822613,2.839102687,2.822805629,2.810817261,2.795563641,2.77534642,2.749962187,2.720230214,2.697736168,2.67372707,2.625798347,2.544872285,2.451286334,2.347120772,2.271755407,2.255864668,2.321267536,2.431469624,2.554885538,2.650154869,2.70923321,2.718366576,2.695347241,2.669813517,2.6447309,2.610133776,2.565385064,1
Somalia,SOM,Population growth (annual %),SP.POP.GROW,1,2.087869756,2.113174625,2.142992625,2.178765069,2.217726699,2.420842783,2.642958368,2.596275256,2.2090971,1.693128122,0.80379965,0.213545316,0.93911047,3.369294885,6.585440785,9.780261899,11.53488326,11.26998767,9.196189344,6.382690719,3.595987192,1.477728544,0.159435936,-0.058534141,0.511365445,1.316694872,1.846141206,2.061885598,1.811048861,1.279189493,0.675050335,0.293134855,0.280345827,0.772487661,1.601717747,2.518189387,3.245614728,3.697576243,3.795122857,3.657651516,3.483062821,3.367354455,3.252075163,3.157150271,3.077643583,2.989666515,2.895419473,2.821405647,2.773317812,2.745705976,2.722661885,2.703899313,2.701534265,2.717471318,2.74531815,2.776253649,2.80476949,2.831767652,2.855602116,1
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,1,2.453267818,2.486399108,2.514284705,2.535788309,2.552486272,2.563773621,2.574220976,2.589232088,2.61067246,2.633871036,2.662477039,2.682555631,2.676698672,2.63889271,2.5837673,2.515025401,2.46209711,2.454630876,2.504775386,2.587572888,2.682267269,2.748310859,2.758604727,2.698756176,2.595542294,2.469581149,2.365445819,2.314794382,2.334696515,2.393768388,2.465094409,2.496889926,2.454950806,2.320140023,2.126179961,1.924734592,1.751689475,1.603360151,1.49122739,1.409028824,1.33329297,1.263918219,1.22383854,1.217777186,1.23775315,1.263600129,1.291494336,1.334129265,1.391533479,1.455280038,1.525314084,1.583107137,1.605751699,1.583168287,1.528926307,1.464829214,1.40774075,1.357697288,1.338617391,1
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,1,1.843132279,1.896459699,1.94697351,1.996413941,2.044634656,2.090658797,2.13566221,2.179504799,2.224900013,2.270221009,2.316853618,2.363961994,2.410783892,2.457619432,2.505075302,2.509661166,2.510727271,2.584894844,2.751102017,2.950074419,3.145598456,3.238611366,3.152594542,2.852655807,2.408999732,2.036621844,1.705386143,1.200793037,0.478264663,-0.344523278,-1.327855443,-2.139145127,-2.283126895,-1.443815272,0.131346305,2.008634448,3.568866169,4.521198186,4.691169336,4.377290907,3.928635637,3.661076537,3.632985851,3.925508889,4.37488994,4.81172748,5.02780406,4.948207021,4.53476108,3.926432203,3.333810644,2.837576117,2.358727149,1.911562502,1.511743983,1.084594613,0.719738422,0.59544157,0.782224434,1
Spain,ESP,Population growth (annual %),SP.POP.GROW,1,0.929015535,0.920032287,0.877043252,0.993696426,1.085844742,1.024027852,1.230665818,1.307655786,0.98543056,1.110631449,1.205084833,1.10413659,1.104937604,1.09260761,1.081293603,1.056851725,1.029131809,0.96287655,0.881584501,0.802963562,0.710878011,0.600390137,0.487183211,0.415255702,0.362365565,0.298782367,0.259329063,0.212064999,0.156776198,0.101828843,0.254527425,0.489757905,0.518543521,0.476100555,0.44136575,0.416515798,0.419119517,0.413847481,0.405323026,0.447137015,0.694068084,1.412595405,1.808454468,1.725466303,1.689349047,1.690352556,1.851081308,1.595330499,0.885735981,0.460408305,0.355338396,0.064925963,-0.32766904,-0.298951059,-0.077588862,0.08443015,0.234587923,0.437982994,0.594469675,1
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,1,2.373369273,2.351009014,2.342213327,2.354361361,2.375663247,2.399689388,2.404631469,2.373046586,2.296801984,2.192609053,2.077316194,1.976060308,1.903024288,1.86818075,1.858000014,1.856525393,1.842605834,1.806508176,1.740492721,1.656195559,1.563921278,1.484239361,1.431171652,1.413435742,1.418200593,1.427540019,1.422553528,1.397528949,1.345110115,1.272186385,1.204529504,1.140230455,1.054375069,0.942024163,0.816986744,0.679463529,0.562526437,0.505996692,0.530168375,0.610655198,0.711764113,0.793974563,0.8439313,0.84492071,0.810825506,0.769526256,0.738897291,0.7128032,0.695753117,0.684554667,0.673547206,0.12899381,0.780301448,0.933207943,0.919811027,1.104983619,1.130220486,1.048392958,0.611875946,1
St. Kitts and Nevis,KNA,Population growth (annual %),SP.POP.GROW,1,-0.005860119,-0.44833906,-0.863161594,-1.182621094,-1.446391648,-1.754646747,-2.041036394,-2.098650249,-1.877550232,-1.440019575,-0.879465908,-0.382840238,-0.020308921,0.038357834,-0.126410852,-0.291805896,-0.456378155,-0.533943083,-0.580523182,-0.57696906,-0.568677909,-0.541500716,-0.577398623,-0.668393273,-0.792248241,-0.928676661,-1.061570803,-0.979415777,-0.708688687,-0.235694104,0.297626649,0.784453182,1.070496096,1.164939702,1.092123507,0.948569485,0.888332202,0.852749867,0.905171148,1.04918397,1.184139782,1.261101335,1.27819056,1.255582912,1.144022522,1.023406953,0.923080243,0.84824868,0.855518526,0.854382086,0.875461346,0.885905889,0.886074168,0.876322308,0.841371154,0.82079272,0.810267769,0.757999916,0.72579738,1
St. Lucia,LCA,Population growth (annual %),SP.POP.GROW,1,1.129642361,1.286934473,1.426264845,1.517221287,1.570509818,1.631202695,1.67448605,1.666705249,1.534170108,1.372642697,1.177484908,1.004938571,0.945567126,0.993003417,1.133863481,1.304992828,1.446269265,1.510476348,1.506083921,1.441309284,1.355541468,1.296094144,1.294197541,1.400029349,1.558290625,1.731539612,1.856554356,1.900724461,1.799011941,1.630375622,1.420810549,1.252877917,1.156520085,1.160530475,1.224184932,1.328374916,1.387192091,1.387165504,1.281769146,1.112534091,0.920910391,0.763927373,0.71142641,0.797904626,0.984532893,1.194668677,1.356095492,1.405028296,1.291539494,1.07651499,0.834603805,0.625800617,0.489611577,0.440124485,0.464437831,0.500070651,0.515820624,0.514822934,0.494134202,1
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,1,2.436050429,2.157554244,2.59125771,2.944506683,3.646712191,4.742503448,4.894261481,5.400303436,4.995405794,4.530360224,3.981308238,3.504490856,3.385823257,3.684424451,4.063429717,5.168560225,6.310567064,5.935863475,4.383576357,2.470116353,-1.065973759,-3.625668433,-0.900204123,8.844712742,19.94459187,27.47839512,28.05995604,23.48721668,16.39822934,9.295888535,2.904736104,-1.985748411,-5.197021754,-5.849939826,-4.168688887,-1.742706094,0.223222683,1.779019682,2.608780935,2.871312571,3.123340228,3.479441884,3.631102659,3.473731751,3.15000686,2.846849807,2.522060429,2.048769313,1.325057765,0.546967038,-0.362531719,-1.173876887,-1.513736671,-1.208824125,-0.436882417,0.575617178,1.363188063,1.907296656,1.961107678,1
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,1,1.461293824,1.291385853,1.147920749,1.078511892,1.051890813,1.031735906,1.000695321,1.003187982,1.016672618,1.045117994,1.079131351,1.11085684,1.137133123,1.108495023,1.101568876,1.070952353,1.038112547,1.014275643,0.959946064,0.916021689,0.862368775,0.804155679,0.756014668,0.722401853,0.69808479,0.678039818,0.652702402,0.589350127,0.504675631,0.384983347,0.27129999,0.161315778,0.076857905,0.018511148,-0.016659879,-0.054626849,-0.075044822,-0.087159712,-0.03989627,0.024125229,0.103857576,0.186117196,0.211622688,0.171556688,0.093954669,-0.010128121,-0.078297359,-0.115254656,-0.097840141,-0.029555468,0.056332567,0.109803426,0.172305013,0.219787382,0.263292035,0.28452905,0.335635057,0.348123622,0.343298993,1
Sudan,SDN,Population growth (annual %),SP.POP.GROW,1,2.938586744,2.975303856,3.011265593,3.046674551,3.081193127,3.117354643,3.153395105,3.184914673,3.211115809,3.234994695,3.251199661,3.270790384,3.309693004,3.371935829,3.44445324,3.513527649,3.562766459,3.585203532,3.57605025,3.544173524,3.520153521,3.497499101,3.44523744,3.359566828,3.261335571,3.130597912,3.028129209,3.035529809,3.17721129,3.386852012,3.62548753,3.779960444,3.761245333,3.535120358,3.189103501,2.813918791,2.516389952,2.339638409,2.321439015,2.406337007,2.52001091,2.589239898,2.598743824,2.526075288,2.404558001,2.275427246,2.183064903,2.140712731,2.163163278,2.228215581,2.302617,2.359799549,2.398943982,2.412115688,2.407212277,2.398807904,2.395219858,2.392265265,2.391434033,1
Suriname,SUR,Population growth (annual %),SP.POP.GROW,1,2.756316714,2.660661674,2.615105458,2.633108845,2.669881293,2.765003891,2.771174881,2.524949178,1.951112059,1.190981752,0.354058541,-0.360581716,-0.816573909,-0.894055079,-0.677218208,-0.355002402,-0.082167436,0.122946598,0.200581167,0.19517308,0.173414785,0.215515233,0.375002514,0.675922679,1.064955365,1.481492622,1.826642435,2.037690095,2.087697934,2.015143235,1.915790352,1.835332087,1.738026629,1.639409469,1.53853399,1.429584468,1.318319487,1.240726995,1.200598934,1.188478789,1.188369369,1.179804552,1.176499923,1.168896208,1.165001501,1.160689372,1.158131779,1.155702231,1.15129214,1.144235961,1.136523212,1.127077102,1.110861225,1.087089694,1.05537038,1.022222701,0.987867648,0.958587769,0.929879178,1
Sweden,SWE,Population growth (annual %),SP.POP.GROW,1,0.471081377,0.551534904,0.563633784,0.747117165,0.941845549,0.951566378,0.767228099,0.561996749,0.702745811,0.933484922,0.688095591,0.295500379,0.17236408,0.290164816,0.397275735,0.363686099,0.3551577,0.291145576,0.218223247,0.202996792,0.119920399,0.057191722,0.045273605,0.090869615,0.165170619,0.232568885,0.333678891,0.45959837,0.667182921,0.772602676,0.681643118,0.586529929,0.580838814,0.710705462,0.524703942,0.159147081,0.057262203,0.055512122,0.077927151,0.160575485,0.268470528,0.325438068,0.372092943,0.393298991,0.399942763,0.562483906,0.741552515,0.779033291,0.851904413,0.852524629,0.755150134,0.739763272,0.847348652,0.992219729,1.057454686,1.256453985,1.34744506,1.16164516,1.077580381,1
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1,1.978615059,2.535012537,2.137662821,1.654258245,1.154842514,1.045151743,1.239047247,1.259256348,1.12542046,0.722403831,0.524791842,0.76247999,0.738225529,0.538520833,-0.043738043,-0.571595755,-0.339010906,0.00897881,0.200809492,0.397074419,0.54706491,0.584291675,0.42878792,0.359111652,0.441442668,0.520391611,0.628115755,0.734943056,0.808536056,1.026873072,1.249826024,1.102521072,0.910715566,0.797158411,0.668242326,0.441636407,0.24089121,0.297135766,0.476919931,0.561954617,0.632771238,0.756469146,0.741919603,0.68742596,0.64060154,0.627558473,0.893690978,1.270618074,1.249484631,1.041558058,1.111878943,1.061819329,1.149879758,1.220103973,1.138337152,1.092031174,0.933155889,0.736633975,0.708089213,1
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,1,3.192901393,3.199625095,3.213655105,3.238002303,3.26886704,3.297071238,3.320027441,3.342902462,3.36577606,3.387032485,3.410425926,3.429908187,3.435952063,3.426430022,3.408641727,3.378555505,3.355493393,3.363955334,3.411133201,3.475810555,3.542865499,3.581283885,3.570645886,3.501779509,3.396262015,3.285212784,3.188984944,3.104410431,3.0370432,2.982507861,2.923462538,2.863412057,2.821648252,2.801537567,2.792211696,2.808811041,2.814630353,2.757453551,2.621770701,2.44801766,2.144390666,1.879285974,1.916484603,2.341624702,2.947799641,3.731453234,4.207340264,3.876852433,2.588327688,0.736023435,-1.31729901,-3.084734319,-4.289117543,-4.536564951,-3.913350021,-3.066273746,-2.235952757,-0.952015452,0.96451174,1
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,1,3.395610888,3.523801538,3.586649722,3.568856048,3.496924007,3.419008464,3.351314361,3.276555252,3.195799214,3.114263969,3.035463587,2.96412829,2.90620647,2.864393696,2.836660244,2.812126643,2.79522485,2.801693203,2.83418254,2.883225297,2.911412132,2.92809307,2.973938139,3.054387372,3.139686481,3.241489601,3.287918131,3.193044653,2.930056325,2.567593708,2.1867428,1.868583057,1.637069065,1.523243239,1.496762863,1.490106268,1.476732044,1.48731706,1.519295343,1.567476716,1.630242567,1.700327656,1.768650961,1.83044471,1.887280763,1.943860713,2.003390646,2.063579235,2.124626984,2.184338722,2.234800036,2.277533217,2.321266395,2.367163928,2.408647884,2.448490246,2.470382009,2.453465059,2.390546289,1
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,1,2.888059741,2.90767622,2.925562056,2.942071917,2.958291719,2.968922231,2.981683288,3.010017056,3.057240665,3.113247007,3.17190374,3.216083072,3.231875256,3.213572904,3.174087408,3.129141001,3.094100131,3.072892753,3.069886202,3.078676605,3.093382119,3.103132156,3.101112189,3.084133614,3.060247013,3.016339595,2.982113988,3.000130159,3.082152322,3.193248005,3.327430252,3.41278194,3.37692256,3.195185443,2.931318713,2.647325656,2.428291842,2.317509128,2.346756292,2.468918042,2.612435612,2.722265737,2.799005202,2.82715423,2.823744969,2.816486992,2.823944134,2.841470416,2.872967915,2.91186387,2.94803624,2.97488817,2.993448581,3.002104081,3.00254051,3.000522906,2.995388132,2.981674115,2.951681673,1
Thailand,THA,Population growth (annual %),SP.POP.GROW,1,2.973823148,2.990360262,3.000936326,3.005330556,3.003303783,2.991844339,2.973629914,2.953713132,2.93338785,2.908801763,2.882693945,2.844383525,2.779790764,2.684638362,2.570147518,2.452666848,2.343683933,2.242773571,2.153709096,2.074625798,1.989186969,1.905376948,1.846629211,1.818861213,1.80768501,1.815534636,1.806508222,1.737753361,1.59161076,1.399496742,1.185135837,1.005812493,0.907035869,0.91713304,1.00050231,1.108583391,1.18436686,1.206435993,1.151848125,1.04442413,0.927424589,0.83050102,0.747605587,0.687690282,0.645482185,0.604057085,0.55991981,0.525822896,0.503540016,0.489609257,0.480063003,0.469250687,0.453807163,0.430842722,0.402150718,0.373052587,0.345238362,0.315448259,0.283426556,1
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,1,1.738527534,1.789205438,1.829487702,1.857612824,1.874739287,1.83816053,1.794033715,1.823290382,1.948907416,2.110950908,2.366260249,2.520878899,2.315729137,1.663250075,0.745268575,-0.314530239,-1.192411971,-1.587518196,-1.26955249,-0.408064359,0.654126496,1.544054076,2.167494987,2.391721857,2.341940143,2.212453985,2.167475626,2.209730618,2.383978306,2.619069002,2.900411079,3.068966648,2.97646336,2.56516082,1.974637152,1.297662023,0.7575035,0.539692446,0.759459776,1.277967574,1.887173918,2.355490863,2.611547913,2.583258506,2.363269025,2.117532827,1.944699501,1.820376366,1.769866286,1.775671712,1.779013816,1.76689539,1.77593765,1.807556089,1.853650827,1.903194981,1.947068453,1.96810074,1.963835583,1
