Country Name,Country Code,Series Name,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Egypt, Arab Rep.",EGY,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,..,..,5,5,6,6,7,8,8,14,13,50,98,210,257,501,870,1198,1720,2606,3486,3954,4677,6442,5734,5361,6288,7608,6789,6775,6981,6905,7924,10013,12804,15899,17929,19792,22106,24850,27506,..
"Egypt, Arab Rep.",EGY,Population growth (annual %),..,2.716295895,2.689561053,2.664525909,2.643836366,2.623900828,2.609422857,2.587778543,2.542049012,2.467020543,2.376971433,2.285960805,2.214621833,2.175164002,2.175798623,2.205769757,2.240871056,2.27428644,2.318940336,2.374211014,2.434498886,2.488009421,2.53335871,2.577407567,2.619782851,2.653914564,2.691144556,2.708599351,2.671253556,2.568706852,2.426645688,2.272174341,2.140232291,2.04793304,2.008964138,2.006437925,2.013151446,2.008942707,1.995601608,1.967402261,1.930382623,1.901136361,1.881450018,1.858612723,1.831333842,1.805707506,1.771855438,1.75170475,1.778686233,1.864470038,1.984783112,2.113785288,2.214742178,2.267940686,2.25924945,2.207038658,2.14522549,2.09083472,2.033262176,1.976284348,..
"Egypt, Arab Rep.",EGY,"Population ages 0-14, total",11215193,11621223,11934247,12187572,12438308,12715637,13063489,13429931,13799871,14139317,14428602,14774116,15066288,15322179,15574302,15843908,16166464,16515659,16886373,17268954,17661307,18111519,18565099,19031087,19523555,20047350,20623291,21221635,21821654,22384554,22878960,23372295,23757054,24058495,24322353,24576893,24746811,24949518,25150793,25297781,25369622,25476045,25499550,25482074,25490171,25560697,25677961,25861930,26123314,26477285,26943887,27520561,28266115,29119810,29983710,30795828,31777148,32574005,33265916,33966134,..
"Egypt, Arab Rep.",EGY,"Population, total",26632894,27366237,28112256,28871383,29644875,30433022,31237600,32056510,32881848,33703139,34513850,35311910,36102659,36896554,37708146,38549142,39422730,40329589,41275736,42267435,43309063,44400113,45539296,46728286,47968642,49258732,50602354,51991700,53399246,54788685,56134475,57424549,58666814,59880658,61095804,62334034,63601629,64892270,66200269,67515591,68831561,70152661,71485043,72826097,74172073,75523569,76873663,78232126,79636079,81134798,82761235,84529250,86422240,88404640,90424654,92442547,94447072,96442593,98423595,100388073,..
El Salvador,SLV,GDP per capita (current US$),..,..,..,..,..,274.1750026,282.1899044,288.1870754,290.025603,293.3876234,308.4397022,314.615766,326.7698547,363.8299107,410.2889963,453.4921241,548.1527966,678.0381647,706.6161397,767.7989036,778.4481786,736.5906732,717.5437389,729.7388622,751.7259474,769.8029516,753.9803804,781.0590825,816.2198238,840.7133059,914.1309275,983.1800319,1073.311045,1216.701063,1380.70763,1585.109459,1684.785985,1778.837576,1886.35964,1930.623493,2001.538009,2072.299842,2124.102889,2209.496508,2278.431843,2428.569512,2631.820415,2786.157922,2933.395675,2858.47963,2983.242708,3266.045875,3428.384736,3509.531493,3589.042193,3705.577946,3805.993666,3910.257193,4067.659449,4187.250031,..
El Salvador,SLV,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5264.664725,5271.203317,5563.937092,5808.196578,6002.484243,6212.222061,6195.502336,6327.072215,6437.331615,6523.437385,6548.616598,6562.522561,6626.988135,6694.651691,6720.962649,6870.622477,7136.84176,7238.183193,7392.840996,7208.14503,7328.655612,7575.693677,7754.830628,7892.441858,7990.444615,8143.016917,8309.630336,8454.058198,8615.576151,8775.98652,..
El Salvador,SLV,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91630,304810,242400,244600,243000,180605,171785,167605,166393,39582,30019,33048,30854,26125,30736,23534,19639,17124,12591,12408,7753,7147,6630,5658,4497,4283,6390,6026,5154,5053,4978,6725,8173,9634,10968,14778,19617,25876,32562,41850,..
El Salvador,SLV,Population growth (annual %),..,2.860593661,2.928386658,2.959067849,2.948235712,2.90788363,2.852702155,2.796958716,2.744120473,2.69803183,2.654811024,2.606337106,2.546826513,2.476281083,2.392528381,2.299128703,2.209274743,2.118794001,2.012975247,1.889871687,1.75795976,1.625312932,1.507809452,1.418523854,1.366292543,1.341232576,1.318623738,1.294989742,1.28887615,1.303072587,1.327096484,1.359182582,1.377999317,1.359796505,1.292805561,1.191755078,1.083860839,0.985403325,0.891911344,0.808774881,0.734526453,0.661368332,0.590961101,0.534300886,0.49459764,0.469132819,0.449672283,0.433493449,0.424169675,0.421858398,0.424404001,0.430725951,0.439491727,0.450208946,0.462663702,0.475363828,0.489210768,0.501858163,0.509367036,0.509683302,..
El Salvador,SLV,"Population ages 0-14, total",1243836,1287172,1333203,1380402,1426236,1469195,1516119,1558876,1598616,1637248,1675640,1714050,1752553,1790608,1827060,1861084,1895400,1928138,1959145,1987870,2013428,2034831,2052801,2068340,2082686,2096314,2097195,2098733,2100900,2103744,2107775,2107973,2110853,2116078,2122674,2129468,2138564,2145788,2151496,2155630,2157401,2153460,2146079,2135192,2121239,2104581,2074125,2046029,2018351,1988760,1956621,1924124,1887763,1851046,1819164,1794548,1770288,1753260,1742081,1733324,..
El Salvador,SLV,"Population, total",2766324,2846600,2931192,3019224,3109563,3201313,3293952,3387383,3481624,3576838,3673068,3770059,3867309,3964270,4060260,4154692,4247502,4338458,4426675,4511129,4591134,4666364,4737257,4804935,4871035,4936807,5002336,5067537,5133274,5200602,5270079,5342198,5416323,5490477,5561919,5628600,5689938,5746284,5797765,5844846,5887936,5927006,5962136,5994077,6023797,6052123,6079399,6105810,6131764,6157686,6183875,6210568,6237923,6266070,6295128,6325124,6356143,6388122,6420744,6453553,..
Equatorial Guinea,GNQ,GDP per capita (current US$),..,..,34.79058136,40.75223732,46.97570522,234.3406925,243.7690913,247.8407311,225.4888255,221.137218,218.208409,217.3258292,226.0068125,292.4703648,354.2894549,407.7233909,418.019898,429.4236776,..,..,202.6290698,138.9373495,155.621852,144.1972478,151.7738225,176.4140568,207.0532101,243.7349313,254.543267,217.0723884,267.4680729,256.2210082,301.1791291,294.0705049,210.4099825,285.5525482,450.63814,824.5495461,663.729505,1067.634779,1725.554738,2313.151289,2744.208156,3618.576094,6152.131238,10963.28936,12857.33605,15908.39183,22942.58345,16667.93682,17288.8596,21641.87052,21711.15323,20390.71932,19394.02999,11283.46561,9250.331953,9667.912252,10144.19581,8131.923888,..
Equatorial Guinea,GNQ,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1039.985049,996.8576171,1299.934196,1395.403468,1572.065607,1781.264878,2857.452417,6868.480369,8166.052518,9851.190917,11176.50052,17523.43419,20084.46503,21944.69741,29004.18672,32389.86173,33330.8056,36685.29871,41249.43866,39913.7326,34732.25596,35378.02328,36671.35744,33678.70655,32436.46679,28313.60276,24827.07298,22551.08325,20359.84514,18558.00385,..
Equatorial Guinea,GNQ,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000,90000,90000,120000,90000,40000,38000,18000,18000,..,..,..,..,..,..,..,..,60,115,214,340,342,398,474,419,422,504,526,549,584,540,478,460,402,381,341,306,261,230,196,168,142,131,127,140,156,..
Equatorial Guinea,GNQ,Population growth (annual %),..,1.345221054,1.315924634,1.431627631,1.721192359,2.077899956,2.574605504,2.880107849,2.578952576,1.520381019,-0.005921228,-1.704009859,-3.17696393,-4.181183028,-4.371188522,-3.823914659,-3.112038053,-2.369336205,-1.028579074,0.955872228,3.232179941,5.618788976,7.382532392,7.957829937,7.301626949,6.018168663,4.689262603,3.712640687,3.080164625,2.909206253,3.044041827,3.20786718,3.275531748,3.378923338,3.496244008,3.621794692,3.769872487,3.91701608,4.024829235,4.08348863,4.110344072,4.11821521,4.142757429,4.205674188,4.315961875,4.444830589,4.558845912,4.631807058,4.654911278,4.626119686,4.557382417,4.477741442,4.394863172,4.291977218,4.172454906,4.042030141,3.911232347,3.780716547,3.654506773,3.528524074,..
Equatorial Guinea,GNQ,"Population ages 0-14, total",95871,97940,100165,102518,104927,107410,110858,114443,117468,118856,117753,116287,112504,107296,102124,98147,94664,92373,91716,93211,97442,104293,113361,123881,134396,143581,153098,160835,167309,173494,180056,185921,192384,199203,205933,212430,218718,224880,231335,238473,246407,254997,263894,273656,284568,296632,308533,321063,334554,348782,363324,378541,393292,408213,423411,438538,455063,470538,485847,501129,..
Equatorial Guinea,GNQ,"Population, total",255333,258791,262219,266000,270618,276300,283506,291790,299413,304000,303982,298846,289501,277646,265771,255800,247962,242156,239678,241980,249929,264374,284630,308206,331552,352118,369023,382981,394961,406620,419188,432853,447266,462637,479098,496768,515853,536460,558492,581770,606181,631666,658384,686664,716949,749535,784496,821687,860840,901599,943639,986853,1031191,1076413,1122276,1168568,1215179,1262001,1308974,1355986,..
Eritrea,ERI,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,211.3317226,208.9999467,239.668735,262.2311296,315.7511137,312.726247,337.8876643,307.9108725,308.1337836,316.82382,293.9557909,334.5854429,407.7699765,388.5951226,415.0365994,439.8326905,450.6328403,595.1099872,501.3556333,642.5076591,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,400,542,1542,1585,1385,1385,1385,177,167,133,43,43,500633,503200,427208,422432,286711,332222,319076,346779,347134,376847,333222,318167,124111,131108,144062,193738,208748,186391,209164,222454,251941,285356,308210,363081,407428,457247,486209,507260,505118,..
Eritrea,ERI,Population growth (annual %),..,2.522332065,2.59426321,2.63984734,2.655781586,2.650233563,2.637467539,2.630932136,2.636420975,2.659245026,2.692167593,2.726229843,2.754300888,2.774840333,2.785884162,2.792374657,2.786307515,2.78047403,2.797181118,2.841151524,2.89583362,2.907841852,2.886500223,2.883457475,2.906067965,2.918104236,2.991671796,2.988045448,2.698176005,2.062043572,1.225550408,0.340551987,-0.387360745,-0.843824551,-0.906254632,-0.642512632,-0.352581758,-0.058520241,0.511313904,1.393998095,2.428957109,3.527409475,4.38047041,4.720052368,4.467384542,3.853599765,3.187325236,2.648825363,2.18657189,1.84846867,1.606144198,1.363875294,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Population ages 0-14, total",437718,450245,461288,471760,482950,495401,511171,527630,544491,561086,577126,595871,613635,630836,648055,665613,685636,705595,725711,746258,767480,791720,815814,839991,864678,889958,922489,955550,985807,1008432,1020051,1041733,1055251,1063011,1068811,1075302,1061776,1048318,1038484,1037200,1047869,1044472,1052504,1066782,1080873,1091534,1128441,1161854,1192699,1222587,1251793,1291399,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Population, total",1007590,1033328,1060486,1088854,1118159,1148189,1178875,1210302,1242635,1276123,1310945,1347176,1384797,1423761,1463983,1505439,1547975,1591620,1636769,1683939,1733416,1784561,1836823,1890558,1946305,2003937,2064794,2127422,2185605,2231141,2258653,2266358,2257596,2238626,2218430,2204222,2196464,2195179,2206432,2237405,2292416,2374722,2481058,2600973,2719803,2826659,2918205,2996536,3062779,3119920,3170435,3213972,..,..,..,..,..,..,..,..,..
Estonia,EST,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2681.820122,2814.834734,3130.807094,3376.794373,3678.158264,4087.503306,4144.630817,4075.970639,4509.17846,5344.877798,7206.16648,8912.992195,10406.39688,12631.56777,16741.93912,18227.12008,14794.97079,14790.82122,17621.54744,17534.42154,19174.10073,20367.10266,17522.23019,18237.29584,20388.20955,23258.46758,23659.87229,..
Estonia,EST,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11933.36955,11991.0904,12759.67854,13588.5008,15537.59339,16366.87793,16252.91576,17809.16697,18994.68915,20415.69331,22098.74826,23735.74544,26137.48417,28847.32252,31173.98604,29667.00065,25433.88601,26177.77444,28211.94767,29197.85205,29696.40922,30663.85021,31209.09797,32021.06318,33820.91873,35308.08622,36710.41089,..
Estonia,EST,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59,95,296,350,1309,1265,792,634,460,483,1058,1021,849,738,622,258,248,249,242,225,455,349,340,315,303,288,281,269,..
Estonia,EST,Population growth (annual %),..,1.11138977,1.34156956,1.378477164,1.437675372,1.359458372,1.078006708,0.787736187,0.925837507,1.048781817,1.096145451,1.233395893,1.123907965,0.960032301,0.865266081,0.785459176,0.712743107,0.73604373,0.685613147,0.556254915,0.603352238,0.704718276,0.719876655,0.687096402,0.652187283,0.667063356,0.743509962,0.778102309,0.621622035,0.398143548,0.066490191,-0.502159185,-1.824181555,-2.574319978,-2.138588635,-1.785399536,-1.475364638,-1.14091924,-0.960559005,0.294482276,0.483707162,-0.636963124,-0.633433796,-0.627622448,-0.59782051,-0.572255525,-0.58965556,-0.456188535,-0.26813372,-0.192768077,-0.228057969,-0.303582824,-0.357944411,-0.355891803,-0.262256175,0.06555253,0.029112226,0.121070631,0.348039138,0.348339662,..
Estonia,EST,"Population ages 0-14, total",279864,283764,287378,290067,292293,294027,295542,295818,296407,297631,299435,301604,304141,306507,308220,309045,311891,313743,315071,316652,319434,321673,325365,329746,333807,337286,341298,345167,348131,349491,348094,344538,334250,320078,307222,296183,281700,269854,259661,252717,245631,236513,227505,218805,211230,205340,202113,200084,199595,200254,201494,203654,205397,207042,209082,212181,212246,213705,216237,218400,..
Estonia,EST,"Population, total",1211537,1225077,1241623,1258857,1277086,1294566,1308597,1318946,1331214,1345249,1360076,1376955,1392518,1405951,1418169,1429352,1439576,1450211,1460188,1468333,1477219,1487666,1498414,1508745,1518617,1528781,1540190,1552221,1561900,1568131,1569174,1561314,1533091,1494128,1462514,1436634,1415594,1399535,1386156,1390244,1396985,1388115,1379350,1370720,1362550,1354775,1346810,1340680,1337090,1334515,1331475,1327439,1322696,1317997,1314545,1315407,1315790,1317384,1321977,1326590,..
Eswatini,SWZ,GDP per capita (current US$),104.2125077,125.3118569,131.1617149,151.496192,177.9659413,187.9513863,200.2429821,189.3785413,196.3031395,251.7460224,260.0277731,307.3702565,321.0694305,471.5710831,545.2553674,576.8792555,528.5873294,571.2393155,619.5322908,725.1139487,921.992239,939.4501374,853.5512731,851.5923507,732.2973049,516.4142737,620.715467,780.2706269,894.3465151,872.7731011,1355.393945,1367.784814,1481.864599,1528.892444,1563.752953,1833.089427,1695.131189,1781.870028,1609.220662,1557.058632,1728.70534,1521.76762,1405.441856,2148.619935,2699.133402,3083.826232,3176.700338,3327.441875,3137.396115,3385.842926,4168.505177,4496.600379,4527.668988,4230.344056,4038.557228,3689.518706,3447.695699,3953.088968,4145.97411,3837.026994,..
Eswatini,SWZ,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5135.721916,5084.877179,5117.386814,5153.224953,5161.157193,5298.018581,5392.954732,5456.876218,5504.744782,5586.288978,5620.575776,5634.055808,5849.381922,6054.113697,6252.212492,6599.662069,6957.904079,7220.794909,7229.557254,7290.473061,7514.682282,7631.985873,7989.374121,8240.294075,8253.410382,8375.255349,8405.798806,8493.901672,8606.075988,8688.101493,..
Eswatini,SWZ,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,15,16,17,29,27,16,15,20,..,6,12,16,21,28,28,32,39,59,103,151,213,224,231,237,217,..
Eswatini,SWZ,Population growth (annual %),..,1.989099713,1.964299691,2.017460516,2.167816968,2.380765211,2.615012848,2.808106083,2.932830331,2.966822991,2.942800591,2.907783445,2.899596713,2.915262325,2.970988153,3.050275485,3.119534553,3.180276019,3.241520857,3.312854213,3.380957967,3.43142646,3.462008764,3.480115236,3.484577554,3.469848262,3.44666587,3.401569741,3.302454604,3.1471647,2.950747942,2.740015725,2.537953221,2.360970416,2.218518171,2.095624102,1.994031938,1.877333239,1.697321311,1.437695797,1.132971,0.809694554,0.536242324,0.366626738,0.340054049,0.417431988,0.533516276,0.631152444,0.697031443,0.713864393,0.694531003,0.673417714,0.674565152,0.697191862,0.750005807,0.820626097,0.896297661,0.962067725,1.011798397,1.045309194,..
Eswatini,SWZ,"Population ages 0-14, total",154225,158493,162629,166769,171124,175854,180871,186198,191823,197718,203848,211293,219021,227028,235325,243951,253501,263127,272985,283357,294376,305708,317866,330414,342736,354444,365749,375758,384693,392997,400757,407554,414552,421066,426099,429159,433620,435697,435737,434523,432418,430814,429457,428225,427005,425920,425295,425342,425941,426897,427938,428985,429178,429182,429899,431666,430507,431280,433031,434354,..
Eswatini,SWZ,"Population, total",336583,343345,350156,357292,365122,373919,383826,394757,406506,418747,431253,443977,457039,470559,484749,499763,515599,532260,549796,568315,587858,608380,629811,652115,675239,699080,723595,748632,773768,798507,822420,845266,866993,887706,907620,926841,945508,963426,979918,994108,1005435,1013609,1019059,1022802,1026286,1030579,1036092,1042652,1049945,1057467,1064837,1072032,1079288,1086839,1095021,1104044,1113984,1124753,1136191,1148130,..
Ethiopia,ETH,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,203.5570173,208.3423801,224.6274297,205.6237824,233.2187248,234.6821931,242.9615852,243.7358686,248.0227939,254.2432569,271.3944118,204.0502053,165.693197,125.5495699,134.3429555,145.1669037,141.5086199,125.0761411,119.684067,124.4608003,120.765782,111.9272235,119.490391,136.4662556,162.4327265,194.6874305,244.2860372,326.4368267,380.5690479,341.5541149,354.4795758,467.0779272,499.5315721,566.9264665,640.5418913,717.1245929,768.5223076,771.5238139,857.501351,..
Ethiopia,ETH,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,767.0135493,687.5432483,605.7707383,661.3123223,659.0913415,676.5866351,736.9478068,737.3295543,691.2163745,706.1642853,727.7667397,765.8093687,755.4346785,718.332994,793.0937855,862.3553306,929.6944316,1008.13526,1086.699489,1150.206179,1259.022552,1360.938538,1437.376777,1545.178086,1656.634675,1779.084023,1894.896632,2021.561046,2103.512989,2219.708795,..
Ethiopia,ETH,Refugee population by country or territory of origin,..,..,..,..,..,..,..,28600,31000,31000,54350,55200,44640,46300,49200,91410,105700,655350,887670,1623870,2567998,1363266,1334915,1351917,1546134,1749309,1534548,1487663,1513307,1474919,1345928,251243,313131,251828,226429,100986,96264,84386,70663,71040,66396,58980,61235,62674,63153,65447,74007,59845,63861,62877,68838,70601,74965,77109,86857,85839,83958,87448,92232,95685,..
Ethiopia,ETH,Population growth (annual %),..,2.319980719,2.397879407,2.454581851,2.484146356,2.495964072,2.477363246,2.461886758,2.496189599,2.594858543,2.719618673,2.891329486,3.004668892,2.928928252,2.622458837,2.190128343,1.708832127,1.346517212,1.231495974,1.444213352,1.878319167,2.370026732,2.770040367,3.054423587,3.178083044,3.193696546,3.180094743,3.197503692,3.242490459,3.329109564,3.431864372,3.532966941,3.590511792,3.575621886,3.476551667,3.327275116,3.167001902,3.03401469,2.938856113,2.893821695,2.882672549,2.879434156,2.867363896,2.850948298,2.826388183,2.798329264,2.768139861,2.745954395,2.741022523,2.756851322,2.783770941,2.812610345,2.829617214,2.827018361,2.799921862,2.756127788,2.708106304,2.663467978,2.620013482,2.579563348,..
Ethiopia,ETH,"Population ages 0-14, total",9626870,9873599,10116133,10359537,10607858,10862147,11188845,11501790,11813954,12142451,12497375,12936931,13401474,13863649,14278387,14612876,14874686,15079756,15272199,15515402,15855968,16364001,16923270,17522220,18136763,18751707,19411551,20066498,20734631,21434288,22172371,23051333,23949653,24851340,25732858,26573734,27467876,28321306,29146560,29958537,30769879,31728415,32671355,33612525,34557652,35493947,36345061,37161979,37937051,38671529,39378225,40027758,40670317,41302710,41921499,42527398,43224191,43890859,44545032,45208571,..
Ethiopia,ETH,"Population, total",22151278,22671191,23221389,23798430,24397022,25013626,25641044,26280132,26944390,27652709,28415077,29248643,30140804,31036662,31861352,32566854,33128149,33577242,33993301,34487799,35141712,35984528,36995248,38142674,39374348,40652141,41965693,43329231,44757203,46272299,47887865,49609969,51423585,53295566,55180998,57047908,58883530,60697443,62507724,64343013,66224804,68159423,70142091,72170584,74239505,76346311,78489206,80674348,82916235,85233913,87639964,90139927,92726971,95385785,98094253,100835458,103603501,106400024,109224559,112078730,..
Faroe Islands,FRO,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24034.24681,24125.25588,22653.31605,24419.74244,26732.79047,31497.96692,35467.17547,36205.37054,41522.54386,47885.69888,50866.0811,47447.87004,48530.23385,52083.88914,49459.71723,54853.6256,59440.03076,52404.65933,55822.91472,58622.84082,..,..,..
Faroe Islands,FRO,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Population growth (annual %),..,1.323002179,1.269138848,1.244893198,1.207613985,1.204060797,1.162913611,1.138937134,1.105129342,1.163076714,1.131761652,1.144442634,1.176587903,1.15052569,1.13988703,1.093146529,1.019028102,0.982644808,0.954277839,0.931284078,0.929613872,0.891324731,0.872115099,0.857831799,0.901783934,0.973173573,1.070796206,1.152268979,1.032430639,0.714927084,0.228716745,-0.326292215,-0.811860541,-1.017158385,-0.890129843,-0.505023974,-0.021920211,0.396014126,0.652942728,0.734884213,0.641832816,0.559042125,0.500903095,0.420430556,0.353565483,0.255974626,0.146575397,0.069025385,-0.01045533,-0.025097252,0.012549413,0.018821168,0.041812139,0.102365915,0.14188543,0.189561669,0.253575128,0.32744786,0.342876364,0.372524228,..
Faroe Islands,FRO,"Population ages 0-14, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Population, total",34615,35076,35524,35969,36406,36847,37278,37705,38124,38570,39009,39458,39925,40387,40850,41299,41722,42134,42538,42936,43337,43725,44108,44488,44891,45330,45818,46349,46830,47166,47274,47120,46739,46266,45856,45625,45615,45796,46096,46436,46735,46997,47233,47432,47600,47722,47792,47825,47820,47808,47814,47823,47843,47892,47960,48051,48173,48331,48497,48678,..
Fiji,FJI,GDP per capita (current US$),285.4735606,287.263529,291.4788635,296.7151172,310.8095171,317.0148589,316.1264925,333.2627415,334.6152586,357.4271885,422.3867324,466.0139527,583.3176916,768.6954502,987.9289918,1186.676079,1182.102182,1202.637385,1360.785401,1640.554272,1892.891719,1898.402411,1786.699354,1638.383941,1681.69308,1603.329879,1795.377953,1631.942276,1535.386452,1632.205866,1835.128096,1881.754118,2057.578033,2166.233478,2384.095744,2540.99071,2714.564932,2641.477866,2070.574624,2408.735921,2076.568784,2039.625697,2260.258398,2837.892246,3334.931667,3659.579329,3747.860716,4072.10157,4167.670285,3362.816555,3652.527437,4371.45751,4591.555784,4840.693716,5605.570331,5390.745237,5651.318066,6101.030843,6266.967959,6220.046421,..
